plot,year,range,column,type,rep,treatment,species,accession,date,mean_tgi,median_tgi,q1_tgi,q3_tgi,var_tgi,sd_tgi
9023,2021,90,23,experimental,2,WW,sorghum bicolor,AZ21-BTx642-185,07-16-2021,12.037144914217476,6.959999999999994,3.5,18.0,145.38008802441692,12.057366545992409
9024,2021,90,24,check,2,WW,sorghum bicolor,BTx642,07-16-2021,13.876742372037269,8.399999999999991,3.8900000000000006,21.689999999999998,168.77235921129784,12.9912416347052
9025,2021,90,25,experimental,2,WW,sorghum bicolor,AZ21-BTx642-197,07-16-2021,12.408622036296677,6.719999999999999,2.7700000000000102,19.759999999999998,160.40664285970166,12.665174410946802
9026,2021,90,26,experimental,2,WW,sorghum bicolor,AZ21-BTx642-139,07-16-2021,8.254766032703236,4.280000000000001,1.9399999999999977,8.060000000000002,117.30214396996068,10.830611431030137
9027,2021,90,27,experimental,2,WW,sorghum bicolor,AZ21-BTx642-223,07-16-2021,11.148495115136795,5.890000000000001,2.6000000000000085,15.979999999999997,147.99188141515214,12.165191384238561
9028,2021,90,28,experimental,2,WW,sorghum bicolor,AZ21-BTx642-196,07-16-2021,12.896174175909664,6.77000000000001,3.160000000000011,20.659999999999997,170.0210732734481,13.039212908509782
9029,2021,90,29,experimental,2,WW,sorghum bicolor,AZ21-BTx642-113,07-16-2021,10.475515701283829,5.719999999999999,2.549999999999997,14.180000000000007,131.08867926602738,11.449396458592364
9030,2021,90,30,experimental,2,WW,sorghum bicolor,AZ21-BTx642-218,07-16-2021,13.48910207414099,8.719999999999999,4.160000000000011,20.47,155.17574516588863,12.456955694144883
9031,2021,90,31,experimental,2,WW,sorghum bicolor,AZ21-BTx642-212,07-16-2021,12.736773333044166,8.769999999999996,6.159999999999997,17.129999999999995,104.54815626143179,10.224879278574969
9032,2021,90,32,border,,WW,sorghum bicolor,BTx642,07-16-2021,15.506945436321498,10.429999999999993,7.079999999999998,24.149999999999995,129.58085163790255,11.383358539460248
9101,2021,91,01,border,,WW,sorghum bicolor,BTx642,07-16-2021,16.131642638878006,12.980000000000004,7.759999999999998,24.42,121.46177957135617,11.020969992308126
9102,2021,91,02,experimental,1,WW,sorghum bicolor,AZ21-BTx642-250,07-16-2021,10.86949299471933,8.060000000000002,3.1099999999999994,15.490000000000002,99.72778206155617,9.98637982762303
9103,2021,91,03,experimental,1,WW,sorghum bicolor,AZ21-BTx642-137,07-16-2021,13.113949277918898,8.670000000000002,3.230000000000004,21.219999999999995,145.7825898382166,12.074046125397095
9104,2021,91,04,experimental,1,WW,sorghum bicolor,AZ21-BTx642-128,07-16-2021,13.358123485103746,8.489999999999997,4.3999999999999915,21.049999999999997,150.02892993683994,12.248629716700556
9105,2021,91,05,experimental,1,WW,sorghum bicolor,AZ21-BTx642-49,07-16-2021,15.010237927867662,10.179999999999993,3.519999999999996,25.340000000000003,176.62407507065933,13.289999062101522
9106,2021,91,06,experimental,1,WW,sorghum bicolor,AZ21-BTx642-27,07-16-2021,12.856773954341417,7.13000000000001,2.960000000000008,21.439999999999998,164.7486809307441,12.835446269247676
9107,2021,91,07,experimental,1,WW,sorghum bicolor,AZ21-BTx642-69,07-16-2021,12.88662570862229,7.670000000000002,3.8400000000000034,20.22,145.99083294212562,12.082666632086049
9108,2021,91,08,experimental,1,WW,sorghum bicolor,AZ21-BTx642-108,07-16-2021,12.420803714324729,6.959999999999994,3.8400000000000034,17.32,158.77208185465778,12.600479429555758
9109,2021,91,09,experimental,1,WW,sorghum bicolor,AZ21-BTx642-56,07-16-2021,14.551327112493517,9.519999999999996,4.659999999999997,23.239999999999995,160.14642294472253,12.654897192183054
9110,2021,91,10,experimental,1,WW,sorghum bicolor,AZ21-BTx642-221,07-16-2021,11.517570355966077,5.859999999999999,3.8599999999999994,16.64,131.583375855594,11.470979725184506
9111,2021,91,11,experimental,1,WW,sorghum bicolor,AZ21-BTx642-243,07-16-2021,14.197775390818654,8.0,4.13000000000001,22.929999999999993,173.21872604339126,13.16125852809644
9112,2021,91,12,experimental,1,WW,sorghum bicolor,AZ21-BTx642-206,07-16-2021,15.671882578908201,9.440000000000005,5.349999999999994,25.10000000000001,182.5584969653525,13.51142098246341
9113,2021,91,13,experimental,1,WW,sorghum bicolor,AZ21-BTx642-99,07-16-2021,15.74367672876947,9.489999999999998,5.469999999999999,25.17,185.37988306963211,13.615428126564074
9114,2021,91,14,check,1,WW,sorghum bicolor,BTx642,07-16-2021,13.89386462710379,8.739999999999995,5.739999999999995,19.879999999999995,147.24074749022415,12.134279850498922
9115,2021,91,15,experimental,1,WW,sorghum bicolor,AZ21-BTx642-16,07-16-2021,13.55394661341134,7.959999999999994,4.689999999999998,19.19999999999999,166.67860538452612,12.910406863632382
9116,2021,91,16,experimental,1,WW,sorghum bicolor,AZ21-BTx642-202,07-16-2021,13.56468577365149,7.299999999999997,4.790000000000006,20.1,169.66788252014453,13.02566245993441
9117,2021,91,17,experimental,2,WW,sorghum bicolor,AZ21-BTx642-67,07-16-2021,13.990467637992237,7.959999999999994,4.3999999999999915,21.320000000000007,182.84232023157367,13.521919990577286
9118,2021,91,18,experimental,2,WW,sorghum bicolor,AZ21-BTx642-62,07-16-2021,12.252964485180847,6.709999999999994,3.230000000000004,18.709999999999994,154.60069242876483,12.433852678424529
9119,2021,91,19,check,2,WW,sorghum bicolor,BTx642,07-16-2021,14.009568657208431,9.689999999999998,4.079999999999998,22.169999999999998,150.40028353300767,12.263779333183049
9120,2021,91,20,experimental,2,WW,sorghum bicolor,AZ21-BTx642-171,07-16-2021,14.87927887842695,10.519999999999996,5.009999999999991,23.319999999999993,156.03664117125405,12.49146273145199
9121,2021,91,21,experimental,2,WW,sorghum bicolor,AZ21-BTx642-246,07-16-2021,14.01858111532367,9.350000000000009,4.349999999999994,22.269999999999996,148.85485454585225,12.200608777673851
9122,2021,91,22,experimental,2,WW,sorghum bicolor,AZ21-BTx642-215,07-16-2021,11.918442940208577,6.790000000000006,4.52000000000001,16.540000000000006,131.31050347448559,11.45907952125674
9123,2021,91,23,experimental,2,WW,sorghum bicolor,AZ21-BTx642-177,07-16-2021,10.440476924214785,5.570000000000007,2.9099999999999966,13.879999999999995,134.3073009164711,11.58910267952058
9124,2021,91,24,experimental,2,WW,sorghum bicolor,AZ21-BTx642-106,07-16-2021,12.44344463455218,7.859999999999999,3.740000000000009,18.83,135.31680825337878,11.632575306155502
9125,2021,91,25,experimental,2,WW,sorghum bicolor,AZ21-BTx642-224,07-16-2021,12.118233839469365,7.489999999999998,3.280000000000001,19.370000000000005,128.4037871808919,11.331539488564292
9126,2021,91,26,experimental,2,WW,sorghum bicolor,AZ21-BTx642-115,07-16-2021,16.719792133305162,12.880000000000003,4.979999999999997,27.079999999999995,184.8468898490244,13.595840902607842
9127,2021,91,27,experimental,2,WW,sorghum bicolor,AZ21-BTx642-186,07-16-2021,7.976825462149356,5.159999999999997,2.4499999999999993,9.060000000000002,85.94973384373849,9.270907929849077
9128,2021,91,28,experimental,2,WW,sorghum bicolor,AZ21-BTx642-142,07-16-2021,14.348273647503797,9.719999999999999,4.93,20.97999999999999,164.73374212787397,12.834864320586874
9129,2021,91,29,experimental,2,WW,sorghum bicolor,AZ21-BTx642-75,07-16-2021,15.175317118481944,9.939999999999998,5.470000000000002,23.46999999999999,170.22374766970952,13.046982320433699
9130,2021,91,30,experimental,2,WW,sorghum bicolor,AZ21-BTx642-88,07-16-2021,14.445972012812828,8.550000000000011,3.9299999999999997,23.980000000000004,181.15944912861053,13.459548622766313
9131,2021,91,31,experimental,2,WW,sorghum bicolor,AZ21-BTx642-157,07-16-2021,8.594396280878735,7.3799999999999955,3.6500000000000057,9.769999999999996,57.67713168909194,7.594546180588537
9132,2021,91,32,border,,WW,sorghum bicolor,BTx642,07-16-2021,14.691722980062957,9.600000000000009,6.840000000000003,22.03,131.52162961407984,11.468287998392778
9201,2021,92,01,border,,WW,sorghum bicolor,BTx642,07-16-2021,16.991998626228472,13.310000000000002,9.64,24.759999999999998,128.45691129451362,11.333883328079287
